Label,Mean,NormIntensity,Area,X,Y,Experiment
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901344,197.742,0.1799927048697993,0.07,34.082,23.693,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901347,373.762,0.3402131735167336,0.084,37.616,23.79,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901346,238.27,0.21688291708047397,0.078,44.266,23.764,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901373,335.538,0.3054201545782015,0.084,45.016,26.679,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901372,246.134,0.22404104550587725,0.071,46.748,26.485,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901375,188.231,0.1713354109412628,0.027,33.645,26.775,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901374,210.674,0.1917639303018079,0.045,34.635,26.724,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901369,311.849,0.28385747600885014,0.077,41.119,26.419,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901368,239.396,0.21790784747302278,0.056,45.944,26.366,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901371,334.718,0.3046737576671091,0.082,43.59,26.455,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901370,251.075,0.22853854201527676,0.084,44.432,26.419,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901365,236.877,0.21561495257175234,0.06,43.412,26.032,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901364,266.944,0.2429831427251859,0.076,41.341,25.997,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901367,304.738,0.2773847584054622,0.084,46.509,26.289,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901366,192.607,0.17531862177411695,0.029,40.73,26.183,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901361,218.839,0.19919604100799027,0.059,42.169,25.405,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901360,200.4,0.1824121231499013,0.058,46.496,25.372,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901363,193.379,0.1760213271587064,0.031,45.394,25.481,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901362,200.056,0.18209900054329667,0.038,44.557,25.479,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901325,532.888,0.4850560453148932,0.084,45.276,22.265,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901324,572.4,0.5210214535479216,0.084,35.896,22.297,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901327,207.37,0.18875649689418678,0.048,35.104,22.455,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901326,601.038,0.5470889105477563,0.084,45.535,22.394,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901321,487.012,0.44329786885967926,0.084,32.521,22.135,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901320,219.515,0.19981136333957375,0.07,38.494,21.947,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901323,172.375,0.15690264335311493,0.008,33.644,22.22,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901322,194.0,0.17658658628283858,0.043,34.735,22.171,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901317,348.062,0.3168200020349349,0.084,47.418,21.648,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901316,320.56,0.2917865778290038,0.079,39.603,21.46,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901319,183.353,0.16689525956039847,0.018,35.248,21.912,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901318,227.171,0.20678016181679754,0.08,37.62,21.687,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901313,342.587,0.31183643729318977,0.084,40.18,21.259,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901312,326.925,0.2975802562913248,0.084,41.511,21.161,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901315,207.47,0.18884752090773463,0.07,32.535,21.359,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901314,246.103,0.22401282806167744,0.082,32.07,21.326,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901341,227.78,0.20733449805930398,0.053,40.373,23.467,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901340,231.87,0.21105738021341125,0.057,41.802,23.34,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901343,193.484,0.17611690237293165,0.033,39.209,23.645,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901342,259.435,0.23614814954787747,0.073,42.633,23.519,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901337,250.587,0.22809434482916324,0.079,42.808,23.118,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901336,187.462,0.1706354362770798,0.027,46.665,23.094,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901339,223.074,0.20305090798174194,0.072,45.651,23.275,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901338,179.467,0.16335806639392883,0.016,43.388,23.164,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901333,230.113,0.20945808829537543,0.065,40.183,22.699,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901332,408.203,0.37156275402275024,0.083,35.67,22.591,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901335,194.175,0.17674587830654734,0.042,45.163,22.841,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901334,312.887,0.28480230526947686,0.084,45.698,22.687,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901329,192.545,0.17526218688571726,0.035,41.41,22.579,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901328,196.976,0.17929546092602275,0.043,39.11,22.574,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901331,235.869,0.21469743051518997,0.064,34.638,22.614,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901330,319.825,0.291117551329427,0.084,32.326,22.622,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901165,306.988,0.2794327987102889,0.084,25.802,58.096,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901164,373.938,0.3403733757805778,0.084,29.405,58.031,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901167,346.262,0.3151815697910735,0.084,26.03,58.161,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901166,283.425,0.25798481039800786,0.084,26.354,58.128,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901161,295.184,0.2686883241511001,0.08,26.541,57.934,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901160,292.156,0.26593211702087105,0.081,24.639,57.774,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901163,719.075,0.654530925419238,0.084,29.015,57.966,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901162,236.512,0.21528271492230266,0.084,24.894,57.966,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901157,353.5,0.3217698878916672,0.084,22.102,56.895,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901156,192.243,0.17498729436480276,0.039,25.644,56.773,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901159,303.744,0.2764799797107965,0.082,26.578,57.543,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901158,213.161,0.19402769751874305,0.059,26.293,57.524,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901153,204.333,0.1859920976027384,0.032,20.248,56.079,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901152,228.468,0.2079607432725132,0.05,26.963,55.654,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901155,272.238,0.2478019540024093,0.084,23.758,56.603,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901154,172.429,0.1569517963204308,0.007,31.355,56.058,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901181,249.275,0.2269001097714154,0.084,35.474,7.27,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901180,218.365,0.19876458718377343,0.055,32.748,7.157,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901183,292.355,0.2661132548078313,0.08,42.815,7.924,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901182,322.923,0.2939374752691396,0.082,39.534,7.37,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901177,273.688,0.24912180219885321,0.084,35.344,6.751,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901176,228.776,0.2082410972342406,0.052,32.722,6.78,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901179,250.338,0.22786769503542909,0.084,32.196,7.075,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901178,189.409,0.17240767382085656,0.023,40.872,6.953,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901173,196.308,0.17868742051552305,0.041,32.178,6.022,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901172,195.333,0.17779993638343147,0.041,38.431,5.856,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901175,245.19,0.2231817788179855,0.066,34.941,6.6,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901174,171.3,0.15592413520747553,0.011,32.813,6.15,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901169,327.532,0.2981327720535602,0.083,25.608,58.585,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901168,177.222,0.1613145772897795,0.019,30.018,58.493,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901171,169.5,0.1542857029636141,0.002,36.918,5.55,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901170,177.4,0.16147660003389466,0.011,29.194,58.638,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901133,252.297,0.22965085546083155,0.067,29.691,51.643,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901132,193.763,0.17637085937073016,0.04,30.584,51.507,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901135,216.45,0.197021477324332,0.063,17.951,51.942,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901134,230.04,0.2093916407654855,0.079,17.694,51.894,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901129,250.822,0.2283082512610007,0.077,16.129,51.195,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901128,227.032,0.20665363843796603,0.065,27.643,51.025,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901131,226.028,0.20573975734194555,0.076,16.03,51.436,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901130,257.952,0.23479826342696275,0.066,29.579,51.3,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901125,208.358,0.1896558141480396,0.071,22.305,50.714,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901124,226.412,0.20608928955396932,0.072,17.934,50.711,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901127,208.237,0.1895456750916467,0.062,24.585,50.795,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901126,330.188,0.30055036985339123,0.084,22.816,50.728,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901121,186.533,0.16978982319122024,0.063,20.424,50.601,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901120,188.634,0.17170223771586066,0.043,27.556,50.289,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901123,327.55,0.29814915637599887,0.084,25.445,50.663,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901122,310.025,0.28219719800173726,0.083,28.04,50.662,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901149,182.704,0.1663045137124729,0.028,30.691,55.179,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901148,210.054,0.1911995814178112,0.059,29.961,55.126,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901151,217.075,0.1975903774090061,0.056,28.981,55.391,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901150,190.219,0.17314496833059417,0.034,21.381,55.31,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901145,440.462,0.4009261905531528,0.084,19.928,54.785,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901144,218.089,0.19851336090638136,0.047,18.667,54.634,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901147,224.157,0.2040366980484652,0.074,29.186,55.122,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901146,204.536,0.18617687635024058,0.059,20.256,55.057,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901141,191.875,0.17465232599494665,0.034,29.564,53.499,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901140,183.105,0.16666952000679977,0.02,31.732,52.789,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901143,218.711,0.199079530270649,0.047,23.091,54.566,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901142,175.45,0.15970163176971147,0.021,20.176,53.711,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901137,239.544,0.21804256301307365,0.06,22.685,52.436,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901136,193.412,0.1760513650831772,0.036,23.682,52.341,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901139,226.159,0.20585899879969324,0.073,16.166,52.736,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901138,293.575,0.26722374777311514,0.084,18.013,52.513,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901229,296.788,0.2701483493284077,0.084,38.265,13.145,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901228,301.321,0.274274467862532,0.082,38.652,13.045,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901231,284.425,0.25889505053348644,0.084,35.377,13.21,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901230,195.397,0.1778581917521021,0.061,32.817,13.185,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901225,169.0,0.15383058289587484,0.007,45.811,12.512,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901224,209.965,0.1911185700457536,0.06,37.071,12.337,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901227,386.238,0.35156932944696395,0.084,37.908,12.755,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901226,178.737,0.16269359109502948,0.02,35.801,12.595,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901221,215.204,0.19588731811552573,0.052,42.78,11.874,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901220,207.143,0.18854987238343315,0.052,47.118,11.8,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901223,196.615,0.178966864237115,0.027,32.699,12.268,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901222,185.04,0.16843083466895076,0.026,33.557,12.213,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901217,274.808,0.2501412711505892,0.082,47.162,11.52,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901216,234.349,0.21331386550926254,0.066,35.811,11.437,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901219,213.765,0.19457748256057208,0.054,32.595,11.831,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901218,221.164,0.20131234932297787,0.071,32.71,11.649,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901245,239.676,0.21816271471095677,0.078,45.444,14.06,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901244,460.641,0.4192939262469745,0.082,39.729,13.926,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901247,388.538,0.35366288175856464,0.084,41.543,14.378,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901246,723.688,0.6587298631642005,0.084,36.545,14.345,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901241,199.514,0.1816056503898673,0.037,41.008,13.808,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901240,210.702,0.19178941702560132,0.06,35.136,13.735,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901243,189.378,0.17237945637665672,0.039,47.46,13.818,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901242,209.217,0.19043771042441568,0.063,46.563,13.845,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901237,240.576,0.21898193083288747,0.07,43.998,13.602,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901236,198.22,0.18042779965455805,0.043,36.467,13.505,Exp97_C4
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C4_Airyscan Processing-1.tif:ID44901239,227.065,0.2066836763624368,0.081,38.686,13.694,Exp97_C4
